id,source,target,node_type,metric_type,entity_type,entity_code,tons,usd,edge_count
3566,131,179,zz,tons,c,24,507705,NULL,190
3567,50,484,zz,tons,c,24,453238,NULL,190
3568,50,189,zz,tons,c,24,4550780,NULL,190
3569,50,399,zz,tons,c,24,151129,NULL,190
3570,50,139,zz,tons,c,24,5905560,NULL,190
3571,50,429,zz,tons,c,24,111998,NULL,190
3572,50,392,zz,tons,c,24,177551,NULL,190
3573,50,459,zz,tons,c,24,76989.1,NULL,190
3574,50,341,zz,tons,c,24,160876,NULL,190
3575,50,190,zz,tons,c,24,214953,NULL,190
3576,50,479,zz,tons,c,24,175414,NULL,190
3577,50,452,zz,tons,c,24,131582,NULL,190
3578,50,19,zz,tons,c,24,29801.7,NULL,190
3579,50,219,zz,tons,c,24,4291850,NULL,190
3580,50,179,zz,tons,c,24,73040.9,NULL,190
3581,484,189,zz,tons,c,24,228997,NULL,190
3582,484,399,zz,tons,c,24,516442,NULL,190
3583,484,139,zz,tons,c,24,392166,NULL,190
3584,484,429,zz,tons,c,24,428912,NULL,190
3585,484,392,zz,tons,c,24,333704,NULL,190
3586,484,459,zz,tons,c,24,207566,NULL,190
3587,484,341,zz,tons,c,24,350360,NULL,190
3588,484,190,zz,tons,c,24,258176,NULL,190
3589,484,479,zz,tons,c,24,288340,NULL,190
3590,484,452,zz,tons,c,24,88432,NULL,190
3591,484,19,zz,tons,c,24,867017,NULL,190
3592,484,219,zz,tons,c,24,141402,NULL,190
3593,484,179,zz,tons,c,24,635600,NULL,190
3594,189,399,zz,tons,c,24,997861,NULL,190
3595,189,139,zz,tons,c,24,194739,NULL,190
3596,189,429,zz,tons,c,24,265490,NULL,190
3597,189,392,zz,tons,c,24,1059640,NULL,190
3598,189,459,zz,tons,c,24,117843,NULL,190
3599,189,341,zz,tons,c,24,98824.6,NULL,190
3600,189,190,zz,tons,c,24,229073,NULL,190
3601,189,479,zz,tons,c,24,813325,NULL,190
3602,189,452,zz,tons,c,24,82911.2,NULL,190
3603,189,19,zz,tons,c,24,195082,NULL,190
3604,189,219,zz,tons,c,24,688156,NULL,190
3605,189,179,zz,tons,c,24,542512,NULL,190
3606,399,139,zz,tons,c,24,277029,NULL,190
3607,399,429,zz,tons,c,24,349079,NULL,190
3608,399,392,zz,tons,c,24,1849200,NULL,190
3609,399,459,zz,tons,c,24,216698,NULL,190
3610,399,341,zz,tons,c,24,133101,NULL,190
3611,399,190,zz,tons,c,24,375130,NULL,190
3612,399,479,zz,tons,c,24,567454,NULL,190
3613,399,452,zz,tons,c,24,38749.6,NULL,190
3614,399,19,zz,tons,c,24,204439,NULL,190
3615,399,219,zz,tons,c,24,258806,NULL,190
3616,399,179,zz,tons,c,24,39572,NULL,190
3617,139,429,zz,tons,c,24,238635,NULL,190
3618,139,392,zz,tons,c,24,68386.9,NULL,190
3619,139,459,zz,tons,c,24,2011670,NULL,190
3620,139,341,zz,tons,c,24,326385,NULL,190
3621,139,190,zz,tons,c,24,112289,NULL,190
3622,139,479,zz,tons,c,24,1044850,NULL,190
3623,139,452,zz,tons,c,24,490588,NULL,190
3624,139,19,zz,tons,c,24,196560,NULL,190
3625,139,219,zz,tons,c,24,97424.3,NULL,190
3626,139,179,zz,tons,c,24,58608,NULL,190
3627,429,392,zz,tons,c,24,601490,NULL,190
3628,429,459,zz,tons,c,24,414080,NULL,190
3629,429,341,zz,tons,c,24,1040970,NULL,190
3630,429,190,zz,tons,c,24,367040,NULL,190
3631,429,479,zz,tons,c,24,287655,NULL,190
3632,429,452,zz,tons,c,24,399669,NULL,190
3633,429,19,zz,tons,c,24,250844,NULL,190
3634,429,219,zz,tons,c,24,491940,NULL,190
3635,429,179,zz,tons,c,24,78314.2,NULL,190
3636,392,459,zz,tons,c,24,117218,NULL,190
3637,392,341,zz,tons,c,24,716307,NULL,190
3638,392,190,zz,tons,c,24,317651,NULL,190
3639,392,479,zz,tons,c,24,539168,NULL,190
3640,392,452,zz,tons,c,24,237087,NULL,190
3641,392,19,zz,tons,c,24,92871,NULL,190
3642,392,219,zz,tons,c,24,163212,NULL,190
3643,392,179,zz,tons,c,24,293263,NULL,190
3644,459,341,zz,tons,c,24,339210,NULL,190
3645,459,190,zz,tons,c,24,869132,NULL,190
3646,459,479,zz,tons,c,24,650669,NULL,190
3647,459,452,zz,tons,c,24,2828240,NULL,190
3648,459,19,zz,tons,c,24,263646,NULL,190
3649,459,219,zz,tons,c,24,116903,NULL,190
3650,459,179,zz,tons,c,24,229001,NULL,190
3651,341,190,zz,tons,c,24,157659,NULL,190
3652,341,479,zz,tons,c,24,160758,NULL,190
3653,341,452,zz,tons,c,24,116500,NULL,190
3654,341,19,zz,tons,c,24,240690,NULL,190
3655,341,219,zz,tons,c,24,75716.9,NULL,190
3656,341,179,zz,tons,c,24,236533,NULL,190
3657,190,479,zz,tons,c,24,663597,NULL,190
3658,190,452,zz,tons,c,24,44191,NULL,190
3659,190,19,zz,tons,c,24,293370,NULL,190
3660,190,219,zz,tons,c,24,77963.3,NULL,190
3661,190,179,zz,tons,c,24,1091780,NULL,190
3662,479,452,zz,tons,c,24,253250,NULL,190
3663,479,19,zz,tons,c,24,368299,NULL,190
3664,479,219,zz,tons,c,24,180754,NULL,190
3665,479,179,zz,tons,c,24,472403,NULL,190
3666,452,19,zz,tons,c,24,1304500,NULL,190
3667,452,219,zz,tons,c,24,224144,NULL,190
3668,452,179,zz,tons,c,24,48923.9,NULL,190
3669,19,219,zz,tons,c,24,252403,NULL,190
3670,19,179,zz,tons,c,24,181402,NULL,190
3671,219,179,zz,tons,c,24,165299,NULL,190
3672,129,139,zz,tons,c,25,1366680,NULL,17
3673,129,19,zz,tons,c,25,1901660,NULL,17
3674,129,219,zz,tons,c,25,176185,NULL,17
3675,139,19,zz,tons,c,25,96254.8,NULL,17
3676,139,11,zz,tons,c,25,261077,NULL,17
3677,139,219,zz,tons,c,25,253154,NULL,17
3678,139,131,zz,tons,c,25,344491,NULL,17
3679,139,479,zz,tons,c,25,316363,NULL,17
3680,19,11,zz,tons,c,25,800343,NULL,17
3681,19,219,zz,tons,c,25,44704.6,NULL,17
3682,19,479,zz,tons,c,25,2806.17,NULL,17
3683,11,479,zz,tons,c,25,607936,NULL,17
3684,50,489,zz,tons,c,25,67443.6,NULL,17
3685,50,484,zz,tons,c,25,78821.1,NULL,17
3686,489,484,zz,tons,c,25,224320,NULL,17
3687,484,409,zz,tons,c,25,2159.95,NULL,17
3688,429,369,zz,tons,c,25,1538650,NULL,17
3689,419,489,zz,tons,c,26,365416,NULL,164
3690,419,379,zz,tons,c,26,7971.25,NULL,164
3691,419,19,zz,tons,c,26,130389,NULL,164
3692,419,519,zz,tons,c,26,5132.98,NULL,164
3693,419,411,zz,tons,c,26,15269300,NULL,164
3694,419,539,zz,tons,c,26,1839180,NULL,164
3695,419,531,zz,tons,c,26,3759990,NULL,164
3696,419,50,zz,tons,c,26,34971.5,NULL,164
3697,419,69,zz,tons,c,26,5949170,NULL,164
3698,419,559,zz,tons,c,26,532831,NULL,164
3699,419,429,zz,tons,c,26,471966,NULL,164
3700,419,372,zz,tons,c,26,286040,NULL,164
3701,489,379,zz,tons,c,26,15457,NULL,164
3702,489,139,zz,tons,c,26,121751,NULL,164
3703,489,19,zz,tons,c,26,446436,NULL,164
3704,489,519,zz,tons,c,26,25520.5,NULL,164
3705,489,459,zz,tons,c,26,137062,NULL,164
3706,489,411,zz,tons,c,26,74526.4,NULL,164
3707,489,539,zz,tons,c,26,127283,NULL,164
3708,489,229,zz,tons,c,26,15518500,NULL,164
3709,489,131,zz,tons,c,26,555839,NULL,164
3710,489,280,zz,tons,c,26,340598,NULL,164
3711,489,531,zz,tons,c,26,532622,NULL,164
3712,489,484,zz,tons,c,26,9522270,NULL,164
3713,489,50,zz,tons,c,26,4473290,NULL,164
3714,489,69,zz,tons,c,26,36467.9,NULL,164
3715,489,129,zz,tons,c,26,154686,NULL,164
3716,489,559,zz,tons,c,26,177979,NULL,164
3717,489,429,zz,tons,c,26,26988.9,NULL,164
3718,489,372,zz,tons,c,26,119.112,NULL,164
3719,379,139,zz,tons,c,26,892856,NULL,164
3720,379,19,zz,tons,c,26,218386,NULL,164
3721,379,519,zz,tons,c,26,4978560,NULL,164
3722,379,459,zz,tons,c,26,4925600,NULL,164
3723,379,411,zz,tons,c,26,70755,NULL,164
3724,379,539,zz,tons,c,26,9973.72,NULL,164
3725,379,229,zz,tons,c,26,85968.7,NULL,164
3726,379,131,zz,tons,c,26,1156750,NULL,164
3727,379,280,zz,tons,c,26,213076,NULL,164
3728,379,531,zz,tons,c,26,92270.6,NULL,164
3729,379,484,zz,tons,c,26,311817,NULL,164
3730,379,50,zz,tons,c,26,263829,NULL,164
3731,379,69,zz,tons,c,26,16770.9,NULL,164
3732,379,129,zz,tons,c,26,25373.8,NULL,164
3733,379,559,zz,tons,c,26,355448,NULL,164
3734,379,429,zz,tons,c,26,544724,NULL,164
3735,379,372,zz,tons,c,26,6057680,NULL,164
3736,19,139,zz,tons,c,26,4265710,NULL,164
3737,19,519,zz,tons,c,26,126808,NULL,164
3738,19,459,zz,tons,c,26,1105940,NULL,164
3739,19,411,zz,tons,c,26,198070,NULL,164
3740,19,229,zz,tons,c,26,532207,NULL,164
3741,19,131,zz,tons,c,26,3192520,NULL,164
3742,19,280,zz,tons,c,26,6669830,NULL,164
3743,19,531,zz,tons,c,26,55821.4,NULL,164
3744,19,484,zz,tons,c,26,400768,NULL,164
3745,19,50,zz,tons,c,26,1555540,NULL,164
3746,19,129,zz,tons,c,26,3110600,NULL,164
3747,19,559,zz,tons,c,26,1501780,NULL,164
3748,19,429,zz,tons,c,26,482268,NULL,164
3749,19,372,zz,tons,c,26,162403,NULL,164
3750,519,139,zz,tons,c,26,842647,NULL,164
3751,519,459,zz,tons,c,26,1355070,NULL,164
3752,519,411,zz,tons,c,26,1364.99,NULL,164
3753,519,229,zz,tons,c,26,130270,NULL,164
3754,519,131,zz,tons,c,26,498257,NULL,164
3755,519,280,zz,tons,c,26,131892,NULL,164
3756,519,484,zz,tons,c,26,82126.9,NULL,164
3757,519,50,zz,tons,c,26,46488,NULL,164
3758,519,69,zz,tons,c,26,5837.61,NULL,164
3759,519,129,zz,tons,c,26,20374.2,NULL,164
3760,519,559,zz,tons,c,26,238494,NULL,164
3761,519,429,zz,tons,c,26,1617890,NULL,164
3762,519,372,zz,tons,c,26,3923600,NULL,164
3763,411,139,zz,tons,c,26,18813.7,NULL,164
3764,411,539,zz,tons,c,26,3907230,NULL,164
3765,411,131,zz,tons,c,26,291226,NULL,164
3766,411,531,zz,tons,c,26,4007750,NULL,164
3767,411,484,zz,tons,c,26,188657,NULL,164
3768,411,50,zz,tons,c,26,35958.5,NULL,164
3769,411,69,zz,tons,c,26,1651120,NULL,164
3770,411,129,zz,tons,c,26,25361.7,NULL,164
3771,411,559,zz,tons,c,26,41952.2,NULL,164
3772,411,429,zz,tons,c,26,45628.3,NULL,164
3773,411,372,zz,tons,c,26,46758.2,NULL,164
3774,539,139,zz,tons,c,26,103740,NULL,164
3775,539,131,zz,tons,c,26,22960.2,NULL,164
3776,539,531,zz,tons,c,26,15703500,NULL,164
3777,539,484,zz,tons,c,26,126021,NULL,164
3778,539,69,zz,tons,c,26,702516,NULL,164
3779,539,129,zz,tons,c,26,152.918,NULL,164
3780,539,559,zz,tons,c,26,124278,NULL,164
3781,539,429,zz,tons,c,26,96097,NULL,164
3782,539,372,zz,tons,c,26,10152.6,NULL,164
3783,531,139,zz,tons,c,26,86288.8,NULL,164
3784,531,229,zz,tons,c,26,6241.04,NULL,164
3785,531,131,zz,tons,c,26,145572,NULL,164
3786,531,280,zz,tons,c,26,31872.7,NULL,164
3787,531,484,zz,tons,c,26,618847,NULL,164
3788,531,50,zz,tons,c,26,45648.5,NULL,164
3789,531,69,zz,tons,c,26,488316,NULL,164
3790,531,559,zz,tons,c,26,240899,NULL,164
3791,531,429,zz,tons,c,26,71182.7,NULL,164
3792,50,139,zz,tons,c,26,197897,NULL,164
3793,50,459,zz,tons,c,26,299366,NULL,164
3794,50,229,zz,tons,c,26,3075100,NULL,164
3795,50,131,zz,tons,c,26,654628,NULL,164
3796,50,280,zz,tons,c,26,2596850,NULL,164
3797,50,484,zz,tons,c,26,5020530,NULL,164
3798,50,69,zz,tons,c,26,4255.94,NULL,164
3799,50,129,zz,tons,c,26,76318.1,NULL,164
3800,50,559,zz,tons,c,26,217665,NULL,164
3801,50,429,zz,tons,c,26,162330,NULL,164
3802,50,372,zz,tons,c,26,76813.3,NULL,164
3803,69,139,zz,tons,c,26,47063.7,NULL,164
3804,69,459,zz,tons,c,26,4257.7,NULL,164
3805,69,131,zz,tons,c,26,75148.7,NULL,164
3806,69,484,zz,tons,c,26,25444.4,NULL,164
3807,69,559,zz,tons,c,26,300341,NULL,164
3808,69,429,zz,tons,c,26,25202.9,NULL,164
3809,69,372,zz,tons,c,26,37596.8,NULL,164
3810,559,139,zz,tons,c,26,25356,NULL,164
3811,559,459,zz,tons,c,26,25509.2,NULL,164
3812,559,229,zz,tons,c,26,202158,NULL,164
3813,559,131,zz,tons,c,26,52749.6,NULL,164
3814,559,280,zz,tons,c,26,450187,NULL,164
3815,559,484,zz,tons,c,26,162849,NULL,164
3816,559,429,zz,tons,c,26,162321,NULL,164
3817,559,372,zz,tons,c,26,10777.5,NULL,164
3818,429,139,zz,tons,c,26,770656,NULL,164
3819,429,459,zz,tons,c,26,388107,NULL,164
3820,429,229,zz,tons,c,26,96985,NULL,164
3821,429,131,zz,tons,c,26,278417,NULL,164
3822,429,280,zz,tons,c,26,40576.5,NULL,164
3823,429,484,zz,tons,c,26,95712.4,NULL,164
3824,429,129,zz,tons,c,26,76078.2,NULL,164
3825,429,372,zz,tons,c,26,507365,NULL,164
3826,372,139,zz,tons,c,26,593556,NULL,164
3827,372,459,zz,tons,c,26,2965880,NULL,164
3828,372,229,zz,tons,c,26,72268.5,NULL,164
3829,372,131,zz,tons,c,26,867389,NULL,164
3830,372,280,zz,tons,c,26,65042.9,NULL,164
3831,372,484,zz,tons,c,26,91390.5,NULL,164
3832,139,459,zz,tons,c,26,4536200,NULL,164
3833,139,229,zz,tons,c,26,28271.6,NULL,164
3834,139,131,zz,tons,c,26,13689000,NULL,164
3835,139,280,zz,tons,c,26,1212350,NULL,164
3836,139,484,zz,tons,c,26,127926,NULL,164
3837,139,129,zz,tons,c,26,2117460,NULL,164
3838,459,229,zz,tons,c,26,735400,NULL,164
3839,459,131,zz,tons,c,26,1714810,NULL,164
3840,459,280,zz,tons,c,26,537825,NULL,164
3841,459,484,zz,tons,c,26,106593,NULL,164
3842,459,129,zz,tons,c,26,401366,NULL,164
3843,229,131,zz,tons,c,26,360072,NULL,164
3844,229,280,zz,tons,c,26,1668380,NULL,164
3845,229,484,zz,tons,c,26,2573470,NULL,164
3846,229,129,zz,tons,c,26,169136,NULL,164
3847,131,280,zz,tons,c,26,989200,NULL,164
3848,131,484,zz,tons,c,26,454212,NULL,164
3849,131,129,zz,tons,c,26,1199020,NULL,164
3850,280,484,zz,tons,c,26,1661320,NULL,164
3851,280,129,zz,tons,c,26,897988,NULL,164
3852,484,129,zz,tons,c,26,147108,NULL,164
3853,559,64,zz,tons,c,27,121547,NULL,166
3854,559,19,zz,tons,c,27,2304900,NULL,166
3855,559,459,zz,tons,c,27,1000400,NULL,166
3856,559,61,zz,tons,c,27,986558,NULL,166
3857,559,392,zz,tons,c,27,1099580,NULL,166
3858,559,171,zz,tons,c,27,4676330,NULL,166
3859,559,139,zz,tons,c,27,397134,NULL,166
3860,559,229,zz,tons,c,27,219120,NULL,166
3861,559,429,zz,tons,c,27,1704610,NULL,166
3862,559,131,zz,tons,c,27,836760,NULL,166
3863,559,269,zz,tons,c,27,2387900,NULL,166
3864,559,479,zz,tons,c,27,159759,NULL,166
3865,559,394,zz,tons,c,27,1548980,NULL,166
3866,559,489,zz,tons,c,27,605333,NULL,166
3867,559,50,zz,tons,c,27,1002820,NULL,166
3868,559,379,zz,tons,c,27,111385,NULL,166
3869,559,484,zz,tons,c,27,291090,NULL,166
3870,559,551,zz,tons,c,27,4727700,NULL,166
3871,64,19,zz,tons,c,27,145285,NULL,166
3872,64,61,zz,tons,c,27,9011610,NULL,166
3873,64,392,zz,tons,c,27,19169200,NULL,166
3874,64,171,zz,tons,c,27,14735.8,NULL,166
3875,64,229,zz,tons,c,27,304785,NULL,166
3876,64,429,zz,tons,c,27,8650.68,NULL,166
3877,64,131,zz,tons,c,27,9379.17,NULL,166
3878,64,269,zz,tons,c,27,23775,NULL,166
3879,64,479,zz,tons,c,27,124.205,NULL,166
3880,64,489,zz,tons,c,27,89137.7,NULL,166
3881,64,379,zz,tons,c,27,130839,NULL,166
3882,64,484,zz,tons,c,27,5170.52,NULL,166
3883,64,551,zz,tons,c,27,10105.2,NULL,166
3884,19,459,zz,tons,c,27,1014340,NULL,166
3885,19,61,zz,tons,c,27,449758,NULL,166
3886,19,392,zz,tons,c,27,198058,NULL,166
3887,19,171,zz,tons,c,27,1541520,NULL,166
3888,19,139,zz,tons,c,27,1171180,NULL,166
3889,19,229,zz,tons,c,27,299544,NULL,166
3890,19,429,zz,tons,c,27,674534,NULL,166
3891,19,131,zz,tons,c,27,4434650,NULL,166
3892,19,269,zz,tons,c,27,503576,NULL,166
3893,19,479,zz,tons,c,27,453484,NULL,166
3894,19,394,zz,tons,c,27,37511.1,NULL,166
3895,19,489,zz,tons,c,27,493839,NULL,166
3896,19,50,zz,tons,c,27,1048210,NULL,166
3897,19,379,zz,tons,c,27,973282,NULL,166
3898,19,484,zz,tons,c,27,718838,NULL,166
3899,19,132,zz,tons,c,27,603026,NULL,166
3900,19,551,zz,tons,c,27,286506,NULL,166
3901,459,392,zz,tons,c,27,147061,NULL,166
3902,459,171,zz,tons,c,27,597289,NULL,166
3903,459,139,zz,tons,c,27,1152740,NULL,166
3904,459,229,zz,tons,c,27,85433.2,NULL,166
3905,459,429,zz,tons,c,27,905567,NULL,166
3906,459,131,zz,tons,c,27,845260,NULL,166
3907,459,269,zz,tons,c,27,114768,NULL,166
3908,459,479,zz,tons,c,27,213057,NULL,166
3909,459,394,zz,tons,c,27,166025,NULL,166
3910,459,489,zz,tons,c,27,588231,NULL,166
3911,459,50,zz,tons,c,27,259507,NULL,166
3912,459,379,zz,tons,c,27,347267,NULL,166
3913,459,484,zz,tons,c,27,480781,NULL,166
3914,459,132,zz,tons,c,27,6320790,NULL,166
3915,459,551,zz,tons,c,27,1344880,NULL,166
3916,61,392,zz,tons,c,27,36843.7,NULL,166
3917,61,171,zz,tons,c,27,4897.46,NULL,166
3918,61,139,zz,tons,c,27,50851.3,NULL,166
3919,61,229,zz,tons,c,27,1975460,NULL,166
3920,61,429,zz,tons,c,27,20336,NULL,166
3921,61,131,zz,tons,c,27,16018.5,NULL,166
3922,61,269,zz,tons,c,27,220256,NULL,166
3923,61,394,zz,tons,c,27,90607.5,NULL,166
3924,61,489,zz,tons,c,27,227668,NULL,166
3925,61,50,zz,tons,c,27,348930,NULL,166
3926,61,379,zz,tons,c,27,29165.3,NULL,166
3927,61,484,zz,tons,c,27,816295,NULL,166
3928,61,551,zz,tons,c,27,155053,NULL,166
3929,392,171,zz,tons,c,27,52643.1,NULL,166
3930,392,139,zz,tons,c,27,174974,NULL,166
3931,392,429,zz,tons,c,27,236323,NULL,166
3932,392,131,zz,tons,c,27,63071.3,NULL,166
3933,392,269,zz,tons,c,27,503177,NULL,166
3934,392,479,zz,tons,c,27,479221,NULL,166
3935,392,394,zz,tons,c,27,1422940,NULL,166
3936,392,489,zz,tons,c,27,5096.24,NULL,166
3937,392,50,zz,tons,c,27,145755,NULL,166
3938,392,379,zz,tons,c,27,18857,NULL,166
3939,392,484,zz,tons,c,27,1459.55,NULL,166
3940,392,551,zz,tons,c,27,38714.4,NULL,166
3941,171,139,zz,tons,c,27,1437020,NULL,166
3942,171,229,zz,tons,c,27,270305,NULL,166
3943,171,429,zz,tons,c,27,445461,NULL,166
3944,171,131,zz,tons,c,27,107220,NULL,166
3945,171,269,zz,tons,c,27,1637100,NULL,166
3946,171,479,zz,tons,c,27,417089,NULL,166
3947,171,394,zz,tons,c,27,387572,NULL,166
3948,171,489,zz,tons,c,27,233873,NULL,166
3949,171,50,zz,tons,c,27,710694,NULL,166
3950,171,379,zz,tons,c,27,286963,NULL,166
3951,171,484,zz,tons,c,27,30158.5,NULL,166
3952,171,551,zz,tons,c,27,1602610,NULL,166
3953,139,229,zz,tons,c,27,56493.2,NULL,166
3954,139,429,zz,tons,c,27,728589,NULL,166
3955,139,131,zz,tons,c,27,3490360,NULL,166
3956,139,269,zz,tons,c,27,151115,NULL,166
3957,139,479,zz,tons,c,27,464788,NULL,166
3958,139,489,zz,tons,c,27,718937,NULL,166
3959,139,50,zz,tons,c,27,326511,NULL,166
3960,139,379,zz,tons,c,27,994358,NULL,166
3961,139,132,zz,tons,c,27,1589330,NULL,166
3962,139,551,zz,tons,c,27,49543.3,NULL,166
3963,229,429,zz,tons,c,27,453026,NULL,166
3964,229,131,zz,tons,c,27,1054980,NULL,166
3965,229,479,zz,tons,c,27,248694,NULL,166
3966,229,394,zz,tons,c,27,38873,NULL,166
3967,229,489,zz,tons,c,27,1456790,NULL,166
3968,229,50,zz,tons,c,27,1181690,NULL,166
3969,229,379,zz,tons,c,27,433372,NULL,166
3970,229,484,zz,tons,c,27,3176480,NULL,166
3971,229,132,zz,tons,c,27,1626390,NULL,166
3972,429,131,zz,tons,c,27,14382.4,NULL,166
3973,429,269,zz,tons,c,27,1278750,NULL,166
3974,429,479,zz,tons,c,27,852392,NULL,166
3975,429,394,zz,tons,c,27,72629,NULL,166
3976,429,489,zz,tons,c,27,60071.8,NULL,166
3977,429,50,zz,tons,c,27,556064,NULL,166
3978,429,379,zz,tons,c,27,427654,NULL,166
3979,429,484,zz,tons,c,27,203330,NULL,166
3980,429,551,zz,tons,c,27,121226,NULL,166
3981,131,269,zz,tons,c,27,460027,NULL,166
3982,131,479,zz,tons,c,27,2488550,NULL,166
3983,131,394,zz,tons,c,27,14754.7,NULL,166
3984,131,489,zz,tons,c,27,556773,NULL,166
3985,131,50,zz,tons,c,27,430960,NULL,166
3986,131,379,zz,tons,c,27,508527,NULL,166
3987,131,484,zz,tons,c,27,97971.7,NULL,166
3988,131,132,zz,tons,c,27,25009.3,NULL,166
3989,131,551,zz,tons,c,27,31114.5,NULL,166
3990,269,479,zz,tons,c,27,428441,NULL,166
3991,269,394,zz,tons,c,27,188694,NULL,166
3992,269,489,zz,tons,c,27,41241.3,NULL,166
3993,269,50,zz,tons,c,27,532876,NULL,166
3994,269,379,zz,tons,c,27,333050,NULL,166
3995,269,484,zz,tons,c,27,278541,NULL,166
3996,269,551,zz,tons,c,27,924812,NULL,166
3997,479,489,zz,tons,c,27,342992,NULL,166
3998,479,50,zz,tons,c,27,111375,NULL,166
3999,479,379,zz,tons,c,27,511628,NULL,166
4000,479,484,zz,tons,c,27,524556,NULL,166
4001,479,551,zz,tons,c,27,397041,NULL,166
4002,394,50,zz,tons,c,27,9039.25,NULL,166
4003,394,379,zz,tons,c,27,67789.3,NULL,166
4004,394,484,zz,tons,c,27,5409.64,NULL,166
4005,394,551,zz,tons,c,27,160282,NULL,166
4006,489,50,zz,tons,c,27,382344,NULL,166
4007,489,379,zz,tons,c,27,193665,NULL,166
4008,489,484,zz,tons,c,27,1162480,NULL,166
4009,489,551,zz,tons,c,27,19381.3,NULL,166
4010,50,379,zz,tons,c,27,169478,NULL,166
4011,50,484,zz,tons,c,27,1452870,NULL,166
4012,50,132,zz,tons,c,27,90837.8,NULL,166
4013,50,551,zz,tons,c,27,194073,NULL,166
4014,379,484,zz,tons,c,27,176741,NULL,166
4015,379,132,zz,tons,c,27,1098130,NULL,166
4016,379,551,zz,tons,c,27,188840,NULL,166
4017,484,132,zz,tons,c,27,5053.51,NULL,166
4018,484,551,zz,tons,c,27,54309,NULL,166
4019,429,171,zz,tons,c,28,1158240,NULL,167
4020,429,131,zz,tons,c,28,994868,NULL,167
4021,429,61,zz,tons,c,28,636545,NULL,167
4022,429,69,zz,tons,c,28,5597.86,NULL,167
4023,429,559,zz,tons,c,28,378207,NULL,167
4024,429,229,zz,tons,c,28,24879.7,NULL,167
4025,429,341,zz,tons,c,28,961461,NULL,167
4026,429,484,zz,tons,c,28,773064,NULL,167
4027,429,64,zz,tons,c,28,59827.8,NULL,167
4028,429,19,zz,tons,c,28,99544.9,NULL,167
4029,429,392,zz,tons,c,28,1031450,NULL,167
4030,429,411,zz,tons,c,28,18764,NULL,167
4031,429,50,zz,tons,c,28,681303,NULL,167
4032,429,393,zz,tons,c,28,368312,NULL,167
4033,429,139,zz,tons,c,28,383327,NULL,167
4034,429,421,zz,tons,c,28,1353130,NULL,167
4035,429,363,zz,tons,c,28,1236760,NULL,167
4036,429,519,zz,tons,c,28,938152,NULL,167
4037,429,219,zz,tons,c,28,318957,NULL,167
4038,171,131,zz,tons,c,28,440745,NULL,167
4039,171,61,zz,tons,c,28,543690,NULL,167
4040,171,69,zz,tons,c,28,82135.6,NULL,167
4041,171,559,zz,tons,c,28,1955400,NULL,167
4042,171,229,zz,tons,c,28,518097,NULL,167
4043,171,341,zz,tons,c,28,201487,NULL,167
4044,171,484,zz,tons,c,28,368126,NULL,167
4045,171,64,zz,tons,c,28,367927,NULL,167
4046,171,19,zz,tons,c,28,211858,NULL,167
4047,171,392,zz,tons,c,28,134922,NULL,167
4048,171,411,zz,tons,c,28,103420,NULL,167
4049,171,50,zz,tons,c,28,239957,NULL,167
4050,171,393,zz,tons,c,28,254060,NULL,167
4051,171,139,zz,tons,c,28,5914.02,NULL,167
4052,171,421,zz,tons,c,28,89772.2,NULL,167
4053,171,363,zz,tons,c,28,72009.5,NULL,167
4054,171,519,zz,tons,c,28,94540,NULL,167
4055,171,219,zz,tons,c,28,712288,NULL,167
4056,131,61,zz,tons,c,28,248827,NULL,167
4057,131,69,zz,tons,c,28,4998.34,NULL,167
4058,131,559,zz,tons,c,28,16243.1,NULL,167
4059,131,229,zz,tons,c,28,340702,NULL,167
4060,131,341,zz,tons,c,28,35362,NULL,167
4061,131,484,zz,tons,c,28,30233.1,NULL,167
4062,131,64,zz,tons,c,28,9958.14,NULL,167
4063,131,19,zz,tons,c,28,1410040,NULL,167
4064,131,392,zz,tons,c,28,1313930,NULL,167
4065,131,411,zz,tons,c,28,45455.2,NULL,167
4066,131,50,zz,tons,c,28,140132,NULL,167
4067,131,393,zz,tons,c,28,368231,NULL,167
4068,131,139,zz,tons,c,28,1509780,NULL,167
4069,131,421,zz,tons,c,28,10123.4,NULL,167
4070,131,363,zz,tons,c,28,35573,NULL,167
4071,131,519,zz,tons,c,28,25896.3,NULL,167
4072,131,219,zz,tons,c,28,328602,NULL,167
4073,61,69,zz,tons,c,28,3304260,NULL,167
4074,61,559,zz,tons,c,28,393326,NULL,167
4075,61,229,zz,tons,c,28,236459,NULL,167
4076,61,341,zz,tons,c,28,20639,NULL,167
4077,61,484,zz,tons,c,28,59773.7,NULL,167
4078,61,64,zz,tons,c,28,1110880,NULL,167
4079,61,19,zz,tons,c,28,75447.4,NULL,167
4080,61,392,zz,tons,c,28,1159.77,NULL,167
4081,61,411,zz,tons,c,28,713840,NULL,167
4082,61,50,zz,tons,c,28,356819,NULL,167
4083,61,393,zz,tons,c,28,60989.1,NULL,167
4084,61,139,zz,tons,c,28,135618,NULL,167
4085,61,421,zz,tons,c,28,10868.7,NULL,167
4086,61,363,zz,tons,c,28,109417,NULL,167
4087,61,519,zz,tons,c,28,67103.3,NULL,167
4088,61,219,zz,tons,c,28,241771,NULL,167
